client_id,process_step,Variation,time_diff_seconds
8839288,3,Test,100.0
8839979,3,Control,227.0
8840070,3,Test,39.0
8840459,3,Control,57.0
8841097,3,Control,46.0
8841129,3,Test,73.0
8841258,3,Control,101.0
8841326,3,Control,78.0
8841408,3,Test,59.00000000000001
8841544,3,Test,47.0
8842108,3,Control,79.0
8842221,3,Test,215.0
8842749,3,Test,78.0
8842944,3,Test,74.0
8843028,3,Control,0.0
8843033,3,Control,38.0
8843458,3,Test,107.0
8843660,3,Test,97.0
8843800,3,Control,90.0
8844038,3,Control,0.0
8844053,3,Control,87.0
8844116,3,Test,130.0
8844151,3,Test,102.0
8844308,3,Test,214.0
8844750,3,Control,139.0
8845269,3,Test,120.00000000000001
8845667,3,Control,41.0
8847290,3,Control,68.0
8847388,3,Test,90.0
8847444,3,Control,91.0
8847678,3,Control,62.00000000000001
8847796,3,Control,0.0
8847941,3,Control,183.0
8848698,3,Test,173.0
8849290,3,Control,121.00000000000001
8849407,3,Control,0.0
8849456,3,Control,157.0
8849490,3,Test,40.0
8849704,3,Control,115.00000000000001
8849791,3,Test,73.0
8850138,3,Test,55.0
8850142,3,Control,73.0
8850214,3,Control,73.0
8850307,3,Control,127.00000000000001
8850566,3,Control,50.0
8850943,3,Test,41.0
8851132,3,Control,153.0
8851503,3,Test,55.0
8852099,3,Control,96.0
8852160,3,Test,38.0
8852723,3,Test,0.0
8852808,3,Test,74.0
8853128,3,Control,134.0
8853599,3,Test,133.0
8853635,3,Control,191.0
8853899,3,Test,115.00000000000001
8854006,3,Test,105.0
8854405,3,Control,93.0
8854681,3,Control,53.0
8854775,3,Test,60.00000000000001
8855062,3,Test,46.0
8856130,3,Test,181.0
8856396,3,Test,41.0
8857044,3,Control,97.0
8857256,3,Test,118.00000000000001
8858672,3,Control,86.0
8859063,3,Test,53.0
8859794,3,Test,62.00000000000001
8859964,3,Test,63.00000000000001
8860072,3,Control,36.0
8860154,3,Control,55.0
8860697,3,Test,18.0
8860731,3,Test,251.00000000000003
8861406,3,Test,134.0
8861461,3,Control,205.0
8861901,3,Control,41.0
8862022,3,Control,0.0
8862122,3,Test,94.0
8863351,3,Test,69.0
8863840,3,Control,142.0
8863877,3,Control,149.0
8863885,3,Control,65.0
8864029,3,Test,125.0
8864154,3,Test,105.0
8864170,3,Control,132.0
8864249,3,Control,50.0
8864420,3,Control,162.0
8864425,3,Control,231.00000000000003
8864500,3,Control,33.0
8864617,3,Control,58.00000000000001
8864633,3,Control,0.0
8864706,3,Test,172.0
8864712,3,Test,20.0
8865026,3,Control,91.0
8865229,3,Test,47.0
8865276,3,Control,88.0
8865699,3,Control,0.0
8865940,3,Control,0.0
8866082,3,Test,28.0
8866091,3,Test,0.0
8866119,3,Test,30.000000000000004
8866432,3,Test,176.0
8866570,3,Control,26.0
8866819,3,Test,146.0
8867575,3,Control,18.0
8867579,3,Control,9.0
8867707,3,Test,131.0
8868557,3,Control,84.0
8868868,3,Test,158.0
8869149,3,Control,46.0
8869453,3,Test,24.0
8869828,3,Control,146.0
8869886,3,Test,144.0
8870018,3,Test,39.0
8870404,3,Control,61.0
8870501,3,Test,65.0
8870709,3,Control,124.0
8870779,3,Control,44.0
8872012,3,Test,71.0
8872073,3,Control,52.0
8872308,3,Test,40.0
8872815,3,Control,116.0
8873119,3,Test,128.0
8873193,3,Test,100.0
8873419,3,Control,104.0
8873524,3,Control,29.000000000000004
8873924,3,Test,235.00000000000003
8874028,3,Test,23.0
8874319,3,Test,127.0
8874632,3,Control,31.000000000000004
8875061,3,Test,239.00000000000003
8875228,3,Test,0.0
8875746,3,Control,68.0
8875788,3,Control,0.0
8876038,3,Test,87.0
8876185,3,Test,47.0
8876196,3,Control,145.0
8876367,3,Test,195.0
8876607,3,Control,125.0
8877173,3,Test,161.0
8877399,3,Control,147.0
8877446,3,Test,53.0
8877536,3,Test,93.0
8877609,3,Control,86.0
8877805,3,Test,56.0
8877861,3,Control,172.0
8877862,3,Control,39.0
8878116,3,Control,19.0
8878856,3,Control,49.0
8879525,3,Test,37.0
8880247,3,Test,18.0
8880301,3,Test,71.0
8880689,3,Test,111.0
8880777,3,Test,112.0
8880791,3,Control,17.0
8880863,3,Control,160.0
8880897,3,Test,116.00000000000001
8881406,3,Control,52.0
8881896,3,Control,96.0
8881979,3,Control,124.00000000000001
8881992,3,Test,49.0
8882046,3,Test,176.0
8882285,3,Control,130.0
8882404,3,Control,37.0
8883167,3,Test,70.0
8883335,3,Test,120.00000000000001
8883596,3,Test,42.0
8883783,3,Control,41.0
8883804,3,Control,0.0
8883914,3,Control,0.0
8883994,3,Control,229.0
8884286,3,Test,134.0
8884289,3,Control,35.0
8884678,3,Control,102.0
8884917,3,Control,92.0
8885339,3,Control,225.0
8885509,3,Control,91.0
8886146,3,Test,218.0
8886422,3,Test,94.0
8887437,3,Test,58.00000000000001
8887485,3,Test,90.0
8888007,3,Test,105.0
8888379,3,Control,78.0
8888660,3,Test,86.0
8889466,3,Control,0.0
8889640,3,Test,17.0
8889682,3,Control,47.0
8889690,3,Test,68.0
8889922,3,Control,0.0
8890113,3,Control,0.0
8890325,3,Test,19.0
8890350,3,Test,57.0
8890723,3,Control,144.0
8891137,3,Test,77.0
8891242,3,Test,73.0
8891263,3,Test,43.0
8891903,3,Test,129.0
8892030,3,Control,199.0
8892271,3,Test,207.0
8892555,3,Test,143.0
8893526,3,Control,59.00000000000001
8893835,3,Control,145.0
8893928,3,Test,109.0
8894041,3,Control,54.0
8894138,3,Test,119.00000000000001
8894235,3,Control,57.0
8894950,3,Control,127.00000000000001
8894975,3,Control,59.00000000000001
8895060,3,Test,26.0
8895108,3,Test,67.0
8895190,3,Control,69.0
8895529,3,Test,154.0
8895716,3,Test,90.0
8896811,3,Test,61.00000000000001
8897392,3,Test,99.0
8897640,3,Test,90.0
8897853,3,Test,33.0
8898175,3,Control,158.0
8898657,3,Test,53.0
8899593,3,Control,78.0
8899758,3,Control,46.0
8900157,3,Test,61.00000000000001
8900388,3,Test,53.0
8900562,3,Control,39.0
8901859,3,Control,120.00000000000001
8902017,3,Test,108.0
8902145,3,Test,33.0
8902305,3,Test,128.0
8902430,3,Test,68.0
8902724,3,Test,47.0
8903501,3,Control,43.0
8903537,3,Test,170.0
8903554,3,Test,71.0
8903909,3,Test,103.0
8904136,3,Test,45.0
8904677,3,Test,25.0
8905135,3,Test,128.0
8905187,3,Test,145.0
8905762,3,Control,0.0
8905816,3,Control,72.0
8905961,3,Control,52.0
8905969,3,Test,227.0
8905979,3,Control,102.0
8906316,3,Test,75.0
8906713,3,Test,54.0
8906924,3,Test,127.00000000000001
8907499,3,Control,39.0
8908352,3,Control,18.0
8908476,3,Control,85.0
8908629,3,Test,55.0
8908639,3,Test,30.000000000000004
8908875,3,Test,177.0
8909445,3,Test,33.0
8909517,3,Control,27.0
8909784,3,Test,29.000000000000004
8909853,3,Test,80.0
8910393,3,Test,99.0
8911064,3,Control,51.0
8911088,3,Control,88.0
8911405,3,Test,125.00000000000001
8911510,3,Control,140.0
8911874,3,Test,68.0
8911878,3,Test,42.0
8911940,3,Test,60.00000000000001
8912091,3,Control,42.0
8913318,3,Control,112.0
8913354,3,Test,50.0
8913453,3,Test,100.0
8913628,3,Test,46.0
8913786,3,Test,162.0
8913814,3,Control,50.0
8914780,3,Test,101.0
8916311,3,Test,157.0
8916496,3,Control,69.0
8916621,3,Control,156.0
8916656,3,Test,81.0
8917070,3,Control,130.0
8917638,3,Control,117.00000000000001
8917762,3,Control,81.0
8917970,3,Control,25.0
8918002,3,Test,15.000000000000002
8918252,3,Test,41.0
8918355,3,Test,60.00000000000001
8918473,3,Test,72.0
8918685,3,Control,216.0
8918860,3,Control,156.0
8918882,3,Control,149.0
8918913,3,Control,0.0
8919156,3,Control,59.00000000000001
8919237,3,Control,78.0
8919279,3,Control,81.0
8919311,3,Control,245.00000000000003
8919323,3,Control,93.0
8919820,3,Control,111.0
8919883,3,Control,255.00000000000003
8920170,3,Test,25.0
8920691,3,Control,85.0
8921130,3,Test,120.0
8921189,3,Control,58.00000000000001
8921195,3,Control,153.0
8921353,3,Control,94.0
8921695,3,Test,117.00000000000001
8921716,3,Test,66.0
8921961,3,Control,55.0
8922549,3,Control,36.0
8922772,3,Control,203.0
8922786,3,Control,116.00000000000001
8922851,3,Control,35.0
8923312,3,Control,55.0
8923342,3,Test,167.0
8923392,3,Control,141.0
8923646,3,Test,79.0
8924055,3,Test,115.00000000000001
8924493,3,Control,47.0
8924772,3,Control,48.0
8924782,3,Control,163.0
8924804,3,Control,97.0
8925152,3,Control,98.0
8926354,3,Test,42.0
8926523,3,Test,78.0
8926765,3,Control,72.0
8927048,3,Control,164.0
8927242,3,Test,100.0
8927696,3,Control,0.0
8927733,3,Control,157.0
8927810,3,Test,22.0
8928251,3,Test,0.0
8928774,3,Test,68.0
8929016,3,Control,139.0
8929415,3,Control,129.0
8929553,3,Test,39.0
8930597,3,Control,37.0
8930630,3,Test,0.0
8930684,3,Control,114.0
8930709,3,Test,0.0
8931027,3,Control,113.0
8931195,3,Test,72.0
8931499,3,Control,123.0
8931606,3,Control,78.0
8932242,3,Control,51.0
8932996,3,Control,36.0
8933045,3,Test,50.0
8934007,3,Control,30.000000000000004
8934131,3,Test,100.0
8934419,3,Test,148.0
8934524,3,Control,116.00000000000001
8934566,3,Control,139.0
8935253,3,Control,226.0
8935534,3,Test,89.0
8936467,3,Control,136.0
8936826,3,Test,50.0
8936999,3,Test,112.0
8937409,3,Test,41.0
8937499,3,Control,72.0
8937765,3,Control,134.0
8938566,3,Control,0.0
8938687,3,Test,168.0
8938706,3,Control,89.0
8938746,3,Control,196.0
8938892,3,Test,97.0
8939052,3,Control,14.0
8939248,3,Test,141.0
8939905,3,Control,95.0
8939988,3,Control,19.0
8940339,3,Test,19.0
8940555,3,Control,36.0
8940713,3,Control,136.0
8941091,3,Test,49.0
8941221,3,Control,101.0
8941226,3,Test,32.0
8941360,3,Control,101.0
8941363,3,Test,20.0
8941411,3,Control,84.0
8941663,3,Control,188.0
8942575,3,Control,66.0
8942888,3,Control,29.000000000000004
8942980,3,Control,90.0
8943265,3,Test,204.0
8943719,3,Control,54.0
8943789,3,Control,188.0
8943821,3,Test,45.0
8943831,3,Test,40.0
8943833,3,Test,158.0
8943865,3,Test,127.00000000000001
8944185,3,Control,69.0
8945047,3,Test,121.00000000000001
8945332,3,Test,103.0
8945610,3,Test,32.0
8945620,3,Test,87.0
8945827,3,Control,231.00000000000003
8946434,3,Control,84.0
8946556,3,Test,88.0
8946857,3,Test,80.0
8946966,3,Test,129.0
8947191,3,Control,250.0
8947692,3,Test,38.0
8948004,3,Test,173.0
8948012,3,Test,252.00000000000003
8948070,3,Test,156.0
8948986,3,Test,53.0
8948990,3,Test,50.0
8950069,3,Test,195.0
8950411,3,Test,98.0
8950736,3,Control,104.0
8950763,3,Test,69.0
8950776,3,Test,184.0
8950911,3,Control,190.0
8951521,3,Test,104.0
8951938,3,Control,58.00000000000001
8953118,3,Test,217.0
8953734,3,Test,75.0
8953930,3,Test,102.0
8953993,3,Test,120.00000000000001
8954117,3,Test,212.0
8954124,3,Test,93.0
8954158,3,Control,151.0
8955074,3,Test,146.0
8955406,3,Control,133.0
8955423,3,Control,97.0
8955487,3,Test,49.0
8956074,3,Control,95.0
8956495,3,Control,113.0
8956906,3,Test,223.0
8957177,3,Control,29.000000000000004
8957739,3,Test,42.0
8957750,3,Control,98.0
8957815,3,Control,105.0
8958048,3,Test,169.0
8958079,3,Test,35.0
8958176,3,Test,63.00000000000001
8958725,3,Control,100.0
8959036,3,Test,119.00000000000001
8959084,3,Test,60.00000000000001
8959138,3,Test,158.0
8959461,3,Control,214.0
8959530,3,Test,74.0
8959766,3,Test,0.0
8960535,3,Control,43.0
8960791,3,Test,67.0
8961128,3,Control,54.0
8961589,3,Test,87.0
8961689,3,Test,78.0
8961892,3,Control,42.0
8962152,3,Control,178.0
8962172,3,Control,58.00000000000001
8962371,3,Test,50.0
8962405,3,Test,82.0
8962529,3,Control,36.0
8962726,3,Test,51.0
8962817,3,Test,63.00000000000001
8963150,3,Test,145.0
8963162,3,Test,30.000000000000004
8963925,3,Test,132.0
8964020,3,Control,110.0
8964656,3,Test,52.0
8964788,3,Test,43.0
8965111,3,Control,96.0
8965367,3,Test,218.0
8965464,3,Test,27.0
8965532,3,Control,70.0
8966119,3,Test,99.0
8966141,3,Test,116.0
8966527,3,Control,93.0
8966565,3,Control,29.000000000000004
8966674,3,Control,91.0
8966719,3,Test,27.0
8966772,3,Test,126.00000000000001
8966814,3,Control,65.0
8967301,3,Control,108.0
8967720,3,Control,58.00000000000001
8967825,3,Control,13.0
8968222,3,Test,112.0
8968223,3,Test,43.0
8968297,3,Control,58.0
8968672,3,Test,57.0
8968789,3,Control,197.0
8968939,3,Control,99.0
8969091,3,Test,27.0
8969133,3,Test,43.0
8969191,3,Test,28.0
8969692,3,Test,49.0
8969939,3,Test,74.0
8970209,3,Control,87.0
8970337,3,Control,71.0
8970514,3,Test,157.0
8970620,3,Test,104.0
8971132,3,Test,43.0
8971313,3,Test,26.0
8971317,3,Test,33.0
8971563,3,Control,21.0
8971577,3,Test,106.0
8971654,3,Control,144.0
8972168,3,Control,27.0
8972228,3,Control,207.0
8974088,3,Control,210.0
8974232,3,Test,79.0
8974887,3,Control,45.0
8975108,3,Test,77.0
8975470,3,Test,39.0
8975499,3,Test,159.0
8975574,3,Test,110.0
8975579,3,Test,101.0
8975831,3,Test,28.0
8975963,3,Control,64.0
8976019,3,Test,100.0
8976108,3,Test,172.0
8976119,3,Control,124.00000000000001
8976740,3,Test,50.0
8976765,3,Control,66.0
8976800,3,Control,78.0
8978031,3,Control,216.0
8979331,3,Control,51.0
8979772,3,Test,74.0
8980102,3,Control,38.0
8980150,3,Control,127.0
8980288,3,Test,103.0
8980558,3,Test,73.0
8980847,3,Test,135.0
8981160,3,Test,92.0
8981285,3,Test,16.0
8981296,3,Control,119.0
8981322,3,Control,218.0
8981527,3,Test,48.0
8981928,3,Test,77.0
8982518,3,Test,60.00000000000001
8982660,3,Control,17.0
8982741,3,Test,24.0
8982802,3,Control,135.0
8982875,3,Control,80.0
8983872,3,Control,152.0
8984082,3,Test,182.0
8984094,3,Control,72.0
8984189,3,Control,157.0
8984270,3,Test,89.0
8984405,3,Control,191.0
8984450,3,Control,58.00000000000001
8984668,3,Test,30.000000000000004
8984851,3,Control,43.0
8984872,3,Test,200.0
8984930,3,Test,76.0
8985052,3,Control,23.0
8985316,3,Control,23.0
8985518,3,Control,46.0
8985624,3,Test,0.0
8985747,3,Control,81.0
8985808,3,Test,234.0
8986034,3,Control,75.0
8986163,3,Test,48.0
8986298,3,Test,93.0
8986362,3,Test,6.0
8986507,3,Test,44.0
8986740,3,Test,69.0
8986820,3,Test,27.0
8987005,3,Test,159.0
8987178,3,Control,28.0
8987351,3,Test,73.0
8987516,3,Test,67.0
8987981,3,Control,120.0
8988125,3,Test,50.0
8988203,3,Test,51.0
8988300,3,Control,144.0
8988421,3,Test,131.0
8988721,3,Control,216.0
8989080,3,Test,108.0
8989552,3,Control,169.0
8989715,3,Test,131.0
8989943,3,Control,100.0
8990227,3,Test,77.0
8990324,3,Control,58.00000000000001
8990589,3,Test,159.0
8990730,3,Test,35.0
8991228,3,Test,70.0
8991599,3,Test,0.0
8991607,3,Control,159.0
8991695,3,Test,122.00000000000001
8992067,3,Control,29.000000000000004
8992296,3,Test,125.00000000000001
8993080,3,Control,43.0
8993516,3,Test,41.0
8994165,3,Control,40.0
8994429,3,Test,43.0
8994570,3,Test,90.0
8994872,3,Control,70.0
8994880,3,Test,67.0
8995044,3,Test,68.0
8995063,3,Test,160.0
8995260,3,Control,58.0
8995363,3,Control,124.00000000000001
8995664,3,Test,35.0
8995925,3,Test,18.0
8996402,3,Control,0.0
8996595,3,Control,59.0
8996652,3,Control,66.0
8996677,3,Test,102.0
8996903,3,Test,91.0
8997426,3,Test,49.0
8997922,3,Test,106.0
8997981,3,Control,0.0
8998082,3,Control,97.0
8998625,3,Test,166.0
8998966,3,Control,116.00000000000001
8999328,3,Test,124.00000000000001
8999521,3,Test,118.00000000000001
8999686,3,Test,76.0
8999959,3,Control,88.00000000000001
9000325,3,Test,75.0
9000659,3,Test,39.0
9000762,3,Test,162.0
9000891,3,Control,221.0
9001291,3,Control,46.0
9002251,3,Control,75.0
9002320,3,Control,46.0
9002452,3,Control,59.00000000000001
9002539,3,Control,72.0
9002605,3,Test,43.0
9003187,3,Control,53.0
9003334,3,Test,92.0
9003412,3,Control,92.0
9004223,3,Control,44.0
9004289,3,Control,143.0
9004319,3,Control,51.0
9004347,3,Control,0.0
9004568,3,Test,83.0
9004664,3,Control,42.0
9004679,3,Control,163.0
9005188,3,Test,29.000000000000004
9005558,3,Test,68.0
9005733,3,Test,107.0
9006010,3,Test,136.0
9006100,3,Test,57.0
9006145,3,Test,174.0
9006366,3,Test,43.0
9006692,3,Test,197.0
9007970,3,Test,67.0
9008137,3,Control,119.00000000000001
9008485,3,Control,72.0
9009242,3,Control,124.00000000000001
9010050,3,Control,80.0
9010548,3,Control,34.0
9011170,3,Test,26.0
9012353,3,Test,92.0
9012525,3,Control,102.0
9013527,3,Test,36.0
9013747,3,Test,196.0
9013834,3,Test,160.0
9013878,3,Test,62.00000000000001
9013895,3,Control,146.0
9014045,3,Control,119.00000000000001
9014870,3,Control,120.00000000000001
9015017,3,Test,227.0
9015285,3,Control,57.0
9015286,3,Control,257.0
9015339,3,Control,49.0
9015448,3,Control,132.0
9016240,3,Control,148.0
9016312,3,Test,32.0
9016678,3,Test,42.0
9016836,3,Test,46.0
9017041,3,Control,69.0
9017597,3,Test,158.0
9018011,3,Control,89.0
9018150,3,Test,117.0
9018602,3,Control,95.0
9018705,3,Test,95.0
9018854,3,Control,257.0
9019381,3,Test,133.0
9019969,3,Control,37.0
9020037,3,Control,38.0
9020045,3,Control,137.0
9020075,3,Control,83.0
9020853,3,Test,99.0
9021319,3,Test,228.0
9022088,3,Control,68.0
9022566,3,Test,82.0
9023221,3,Test,30.000000000000004
9023475,3,Control,47.0
9023510,3,Control,224.0
9023601,3,Test,67.0
9023746,3,Control,126.00000000000001
9024738,3,Control,50.0
9025285,3,Control,61.0
9025414,3,Test,100.0
9025521,3,Test,80.0
9025989,3,Test,18.0
9026435,3,Control,202.0
9026497,3,Test,72.0
9026696,3,Control,74.0
9026974,3,Test,166.0
9027485,3,Test,143.0
9027736,3,Control,33.0
9027791,3,Control,172.0
9028616,3,Test,78.0
9028665,3,Control,47.0
9029171,3,Test,88.0
9029278,3,Test,60.00000000000001
9029843,3,Test,105.0
9030261,3,Control,0.0
9030532,3,Test,43.0
9030756,3,Test,115.00000000000001
9031268,3,Control,99.0
9032080,3,Test,163.0
9032689,3,Control,0.0
9032753,3,Control,81.0
9032952,3,Control,134.0
9033815,3,Test,71.0
9033895,3,Test,17.0
9034029,3,Test,172.0
9034156,3,Control,0.0
9034191,3,Test,36.0
9034200,3,Control,168.0
9034477,3,Control,23.0
9034572,3,Control,28.0
9034701,3,Test,63.00000000000001
9034757,3,Control,79.0
9034979,3,Test,51.0
9035803,3,Test,95.0
9035900,3,Control,76.0
9035903,3,Control,49.0
9035983,3,Control,17.0
9036098,3,Test,72.0
9036113,3,Test,66.0
9036135,3,Test,71.0
9036797,3,Test,125.0
9036856,3,Control,42.0
9036864,3,Test,81.0
9037504,3,Test,140.0
9037718,3,Test,84.0
9038122,3,Control,93.0
9038354,3,Control,167.0
9038964,3,Test,0.0
9038995,3,Control,0.0
9039182,3,Test,34.0
9039422,3,Control,147.0
9039541,3,Control,56.0
9040013,3,Control,44.0
9040250,3,Control,143.0
9040655,3,Control,73.0
9040967,3,Test,35.0
9041483,3,Control,88.0
9042035,3,Control,75.0
9042475,3,Control,12.0
9042600,3,Test,152.0
9042674,3,Control,54.0
9042935,3,Control,75.0
9043382,3,Test,105.0
9043613,3,Test,77.0
9043680,3,Test,63.00000000000001
9043889,3,Control,41.0
9043926,3,Test,105.0
9044013,3,Control,82.0
9044094,3,Test,63.00000000000001
9044675,3,Test,104.0
9045071,3,Test,101.0
9045073,3,Test,24.0
9045550,3,Control,77.0
9045552,3,Test,17.0
9045586,3,Test,0.0
9045790,3,Control,60.00000000000001
9045868,3,Control,110.0
9046131,3,Control,108.0
9046161,3,Control,132.0
9046246,3,Test,89.0
9047167,3,Test,28.0
9047674,3,Test,130.0
9047695,3,Test,32.0
9047770,3,Test,0.0
9047771,3,Control,50.0
9048437,3,Test,70.0
9048757,3,Control,145.0
9049060,3,Test,103.0
9049247,3,Test,38.0
9049428,3,Test,47.0
9049892,3,Test,46.0
9050287,3,Test,69.0
9050748,3,Control,173.0
9050950,3,Control,54.0
9051351,3,Test,55.0
9051501,3,Test,76.0
9051839,3,Control,55.0
9051913,3,Test,51.0
9052282,3,Control,60.00000000000001
9052626,3,Control,146.0
9052716,3,Test,68.0
9052980,3,Test,61.00000000000001
9053216,3,Test,168.0
9053502,3,Test,55.0
9053571,3,Test,38.0
9053591,3,Test,117.00000000000001
9054250,3,Control,163.0
9055013,3,Control,116.00000000000001
9055726,3,Test,133.0
9055908,3,Test,64.0
9055966,3,Control,74.0
9056002,3,Control,0.0
9056069,3,Test,29.000000000000004
9056097,3,Test,42.0
9056159,3,Test,22.0
9056180,3,Test,73.0
9056335,3,Control,186.0
9056822,3,Test,85.0
9056874,3,Control,58.0
9057331,3,Test,71.0
9057681,3,Test,74.0
9058132,3,Test,38.0
9058289,3,Control,101.0
9058569,3,Test,35.0
9058579,3,Control,128.0
9058949,3,Test,105.0
9058951,3,Test,0.0
9058953,3,Test,129.0
9059057,3,Test,92.0
9059099,3,Test,67.0
9059154,3,Control,114.0
9059219,3,Test,29.000000000000004
9059253,3,Control,143.0
9059406,3,Test,73.0
9059531,3,Control,59.00000000000001
9059634,3,Control,50.0
9059746,3,Test,81.0
9059926,3,Control,35.0
9059933,3,Control,0.0
9060007,3,Control,29.000000000000004
9060189,3,Control,58.00000000000001
9060425,3,Test,52.0
9061007,3,Control,97.0
9061056,3,Control,106.0
9061628,3,Test,119.00000000000001
9061669,3,Control,68.0
9061738,3,Test,159.0
9061845,3,Control,181.0
9062208,3,Test,34.0
9062666,3,Test,97.0
9063969,3,Control,0.0
9064068,3,Test,27.0
9064720,3,Control,66.0
9065175,3,Test,68.0
9065235,3,Control,127.0
9065824,3,Test,32.0
9066145,3,Control,164.0
9066243,3,Control,44.0
9066398,3,Control,44.0
9066578,3,Control,0.0
9067031,3,Test,24.0
9067814,3,Test,61.00000000000001
9067923,3,Control,25.0
9068193,3,Test,152.0
9068531,3,Test,25.0
9068673,3,Test,35.0
9068866,3,Control,58.00000000000001
9068935,3,Test,86.0
9069149,3,Test,50.0
9069153,3,Test,177.0
9069462,3,Control,44.0
9069548,3,Test,56.0
9069804,3,Test,141.0
9069966,3,Test,115.00000000000001
9070080,3,Control,44.0
9070356,3,Test,45.0
9070743,3,Control,42.0
9070746,3,Test,228.0
9070866,3,Control,95.0
9070908,3,Control,94.0
9071130,3,Control,187.0
9071323,3,Control,137.0
9071796,3,Test,157.0
9071992,3,Control,92.0
9072021,3,Test,57.0
9072281,3,Control,38.0
9072561,3,Control,142.0
9072929,3,Control,141.0
9073461,3,Test,40.0
9073501,3,Control,117.00000000000001
9073948,3,Control,38.0
9074110,3,Control,108.0
9074228,3,Control,34.0
9074374,3,Control,58.00000000000001
9074859,3,Test,82.0
9075069,3,Test,88.0
9075393,3,Control,93.0
9075554,3,Test,85.0
9076007,3,Test,211.0
9076129,3,Test,109.0
9076190,3,Control,106.0
9076273,3,Control,120.0
9076766,3,Control,74.0
9076998,3,Control,139.0
9077159,3,Control,53.0
9077273,3,Test,27.0
9077478,3,Test,68.0
9077491,3,Control,28.0
9077544,3,Control,68.0
9077799,3,Test,131.0
9078446,3,Test,5.0
9078665,3,Test,22.0
9078686,3,Control,35.0
9079825,3,Control,74.0
9079865,3,Test,48.0
9080038,3,Control,54.0
9080510,3,Control,153.0
9080557,3,Control,35.0
9080796,3,Test,126.0
9081439,3,Control,61.00000000000001
